id,created_at,countyfips,text
1455519129163624451,"2021-11-02 12:56:17",24001,"@_ZoyzNyra @xt_sdpc https://t.co/u2Mr7AsH3R"
1455519158356021250,"2021-11-02 12:56:24",01125,"Good Morning ☀️? Today will be better then yesterday.. We’re blessed and We’re in the land of the living …Now say it back Gooood Morning ?"
1455519196410830850,"2021-11-02 12:56:33",18129,"@achalshah06 @bainjal @ashokgehlot51 @SachinPilot I don't hate liberals..the thing is they are wannabe liberals"
1455519212131258369,"2021-11-02 12:56:37",13033,"To early got dammit????‍♀️"
1455519225716617220,"2021-11-02 12:56:40",21123,"@thetaxhoney @swilso0053 @BrianEntin The process of drying and making sure they preserve it takes much longer then… https://t.co/kfmia84gMb"
1455519290895966217,"2021-11-02 12:56:55",24001,"@xt_sdpc https://t.co/YX81eLr3fM"
1455519295421751304,"2021-11-02 12:56:56",18047,"@Taylorshea96 I understand and feel this to my core. You are a strong woman. You will get your come up I promise ??"
1455519344822210561,"2021-11-02 12:57:08",17129,"@Stephan17132071 @CoachKennedy5 Congrats!"
1455519351201751042,"2021-11-02 12:57:10",13111,"@JohnnyBlaze_82 @obj @Titans A great joke"
1455519473952301056,"2021-11-02 12:57:39",23009,"@JoePasswannabee @NicholasBallasy Ignorant"
1455519534752813057,"2021-11-02 12:57:53",24001,"???? https://t.co/KW8ynP9uYL"
1455519545968537605,"2021-11-02 12:57:56",21081,"@WhosJohnGalt2 @DavidCornDC Does @GlennYoungkin deny the Holocaust occurred, too? https://t.co/DC6iYkXiqH"
1455519577811587078,"2021-11-02 12:58:04",12047,"Cloud Camera time lapse from 2021-11-01 https://t.co/U61rw9e6Hv"
1455519689816354816,"2021-11-02 12:58:30",13169,"Welcome to this Month's Kelly Korner!
The crunch and rustle of leaves with each step lets us know fall is truly her… https://t.co/8OuxhmZ2ME"
1455519710037123074,"2021-11-02 12:58:35",12033,"This Friday is our last game of the season. We travel to Pine Forest for a kickoff at 7:00P! Come show your support… https://t.co/FM6d71cHJ7"
1455519713107263488,"2021-11-02 12:58:36",12133,"So kids have an almost 0% chance of getting Covid, but you want to jab them with a dangerous RNA gene therapy that… https://t.co/vgcsrKuY96"
1455519735001587715,"2021-11-02 12:58:41",22009,"""مَالِي سِوَاكَ مُعِينًا هادياً أَنعِم عليّ بالثّباتِ."" https://t.co/3RS9spRGRF"
1455519886965366784,"2021-11-02 12:59:17",20165,"The game will be on My Country 93.5 FM.  Subscription stream at https://t.co/v31yAYpx09"
1455519934881144840,"2021-11-02 12:59:29",01105,"@kelbatess So you due any day now… and here I am having to wait til December?"
1455519952388112387,"2021-11-02 12:59:33",18075,"Todo va bien, pero te echo de menos.

https://t.co/CQtVliEWOn"
1455519986936598530,"2021-11-02 12:59:41",12033,"@berlamundi Wor ekon ? ?"
1455520008533123077,"2021-11-02 12:59:46",21123,"@whatsrealhere @BrianEntin We don’t know that canines ever searched the exact area. The dogs only searched a few da… https://t.co/VlzMOLUPZ5"
1455520067186094089,"2021-11-02 13:00:00",18031,https://t.co/pvLMBA0HFP
1455520077168537609,"2021-11-02 13:00:03",19019,"We are three days away from Independence traveling to Humboldt to play in the Quarterfinals.  We want to see lots o… https://t.co/wGoy8a7WCv"
1455520090129113100,"2021-11-02 13:00:06",19015,"? LIVE PODCAST: November 2, 2021  Play It Forward! on @Spreaker https://t.co/kseb7Cv7Jz"
1455520097620029440,"2021-11-02 13:00:08",13167,"Any potential discussions about compensation could be tricky. ... More for Virgo https://t.co/QmMIYXIw4B"
